bootstrap_iteration,logistic_regression_selected_success_rate,random_forest_selected_success_rate,random_forest_minus_logistic_regression
1201,0.3855421686746988,0.41298527443105754,0.02744310575635872
1202,0.4069611780455154,0.42369477911646586,0.016733601070950455
1203,0.41767068273092367,0.4203480589022758,0.0026773761713521083
1204,0.39558232931726905,0.41231593038821956,0.01673360107095051
1205,0.37751004016064255,0.4062918340026774,0.02878179384203483
1206,0.3989290495314592,0.4149933065595716,0.016064257028112428
1207,0.41298527443105754,0.41967871485943775,0.006693440428380215
1208,0.42168674698795183,0.41164658634538154,-0.010040160642570295
1209,0.4029451137884873,0.4036144578313253,0.0006693440428380271
1210,0.3989290495314592,0.40829986613119146,0.009370816599732268
1211,0.39156626506024095,0.39825970548862116,0.006693440428380215
1212,0.4036144578313253,0.3989290495314592,-0.004685408299866134
1213,0.4049531459170013,0.41298527443105754,0.008032128514056214
1214,0.41231593038821956,0.41164658634538154,-0.0006693440428380271
1215,0.42168674698795183,0.42971887550200805,0.008032128514056214
1216,0.3962516733601071,0.41365461847389556,0.01740294511378848
1217,0.42570281124497994,0.43105756358768405,0.0053547523427041055
1218,0.41365461847389556,0.4183400267737617,0.004685408299866134
1219,0.3848728246318608,0.4036144578313253,0.018741633199464536
1220,0.40227576974564927,0.4203480589022758,0.01807228915662651
1221,0.3868808567603748,0.39558232931726905,0.00870147255689424
1222,0.3748326639892905,0.3949129852744311,0.02008032128514059
1223,0.39825970548862116,0.41566265060240964,0.01740294511378848
1224,0.39424364123159306,0.41566265060240964,0.02141900937081659
1225,0.41365461847389556,0.4049531459170013,-0.00870147255689424
1226,0.4042838018741633,0.40829986613119146,0.004016064257028162
1227,0.3868808567603748,0.4062918340026774,0.019410977242302563
1228,0.4069611780455154,0.4183400267737617,0.011378848728246294
1229,0.4149933065595716,0.4223560910307898,0.007362784471218187
1230,0.4036144578313253,0.40963855421686746,0.0060240963855421326
1231,0.40763052208835343,0.41566265060240964,0.008032128514056214
1232,0.41566265060240964,0.43172690763052207,0.016064257028112428
1233,0.4002677376171352,0.41633199464524767,0.016064257028112483
1234,0.3862115127175368,0.3908969210174029,0.004685408299866134
1235,0.41767068273092367,0.4190093708165997,0.0013386880856760541
1236,0.40963855421686746,0.41365461847389556,0.004016064257028107
1237,0.40963855421686746,0.4036144578313253,-0.0060240963855421326
1238,0.41164658634538154,0.4263721552878179,0.014725568942436373
1239,0.4029451137884873,0.42771084337349397,0.02476572958500667
1240,0.39825970548862116,0.4042838018741633,0.0060240963855421326
1241,0.37751004016064255,0.39156626506024095,0.014056224899598402
1242,0.39959839357429716,0.41231593038821956,0.012717536813922403
1243,0.3949129852744311,0.4149933065595716,0.020080321285140534
1244,0.3755020080321285,0.3895582329317269,0.014056224899598402
1245,0.40896921017402943,0.4250334672021419,0.016064257028112483
1246,0.41164658634538154,0.4243641231593039,0.012717536813922348
1247,0.4062918340026774,0.4223560910307898,0.016064257028112428
1248,0.4069611780455154,0.41566265060240964,0.00870147255689424
1249,0.3969210174029451,0.41365461847389556,0.016733601070950455
1250,0.4210174029451138,0.43172690763052207,0.010709504685408266
1251,0.392904953145917,0.41633199464524767,0.02342704149933067
1252,0.3828647925033467,0.40763052208835343,0.024765729585006724
1253,0.4143239625167336,0.41767068273092367,0.00334672021419008
1254,0.37751004016064255,0.39022757697456495,0.012717536813922403
1255,0.4069611780455154,0.4062918340026774,-0.0006693440428380271
1256,0.41298527443105754,0.428380187416332,0.015394912985274456
1257,0.4149933065595716,0.41967871485943775,0.004685408299866134
1258,0.3828647925033467,0.39959839357429716,0.016733601070950455
1259,0.4250334672021419,0.4250334672021419,0.0
1260,0.41767068273092367,0.4344042838018742,0.01673360107095051
1261,0.4036144578313253,0.4049531459170013,0.0013386880856759986
1262,0.42168674698795183,0.4223560910307898,0.0006693440428379716
1263,0.3962516733601071,0.40896921017402943,0.012717536813922348
1264,0.3855421686746988,0.4049531459170013,0.019410977242302507
1265,0.39357429718875503,0.4190093708165997,0.025435073627844695
1266,0.39558232931726905,0.41633199464524767,0.020749665327978617
1267,0.3908969210174029,0.4069611780455154,0.016064257028112483
1268,0.39558232931726905,0.4029451137884873,0.007362784471218242
1269,0.42369477911646586,0.42302543507362783,-0.0006693440428380271
1270,0.4103078982597055,0.42302543507362783,0.012717536813922348
1271,0.40829986613119146,0.4190093708165997,0.010709504685408266
1272,0.4042838018741633,0.4170013386880857,0.012717536813922403
1273,0.392235609103079,0.4062918340026774,0.014056224899598402
1274,0.4109772423025435,0.41767068273092367,0.00669344042838016
1275,0.41164658634538154,0.42168674698795183,0.010040160642570295
1276,0.39424364123159306,0.39959839357429716,0.0053547523427041055
1277,0.40227576974564927,0.40896921017402943,0.00669344042838016
1278,0.3848728246318608,0.3855421686746988,0.0006693440428380271
1279,0.4042838018741633,0.40562248995983935,0.0013386880856760541
1280,0.41231593038821956,0.43105756358768405,0.01874163319946448
1281,0.4109772423025435,0.4243641231593039,0.013386880856760375
1282,0.3862115127175368,0.40160642570281124,0.015394912985274456
1283,0.41164658634538154,0.41231593038821956,0.0006693440428380271
1284,0.4069611780455154,0.4109772423025435,0.004016064257028107
1285,0.39959839357429716,0.4223560910307898,0.022757697456492643
1286,0.41298527443105754,0.42369477911646586,0.010709504685408322
1287,0.39022757697456495,0.4042838018741633,0.014056224899598346
1288,0.4103078982597055,0.42904953145917,0.018741633199464536
1289,0.41231593038821956,0.4243641231593039,0.01204819277108432
1290,0.42168674698795183,0.4357429718875502,0.014056224899598346
1291,0.4170013386880857,0.4210174029451138,0.004016064257028107
1292,0.4036144578313253,0.41967871485943775,0.016064257028112428
1293,0.4103078982597055,0.4149933065595716,0.004685408299866134
1294,0.3862115127175368,0.3895582329317269,0.0033467202141901353
1295,0.3962516733601071,0.40227576974564927,0.006024096385542188
1296,0.4069611780455154,0.41633199464524767,0.009370816599732268
1297,0.4042838018741633,0.4170013386880857,0.012717536813922403
1298,0.39022757697456495,0.40829986613119146,0.01807228915662651
1299,0.4210174029451138,0.41164658634538154,-0.009370816599732268
1300,0.4210174029451138,0.4330655957161981,0.01204819277108432
1301,0.42570281124497994,0.42704149933065594,0.0013386880856759986
1302,0.40896921017402943,0.41566265060240964,0.006693440428380215
1303,0.39558232931726905,0.40963855421686746,0.014056224899598402
1304,0.40562248995983935,0.4243641231593039,0.018741633199464536
1305,0.39825970548862116,0.40896921017402943,0.010709504685408266
1306,0.3888888888888889,0.40227576974564927,0.013386880856760375
1307,0.3962516733601071,0.39959839357429716,0.00334672021419008
1308,0.3962516733601071,0.4103078982597055,0.014056224899598402
1309,0.4143239625167336,0.428380187416332,0.014056224899598402
1310,0.3989290495314592,0.4103078982597055,0.011378848728246294
1311,0.392904953145917,0.4049531459170013,0.01204819277108432
1312,0.41365461847389556,0.4190093708165997,0.005354752342704161
1313,0.39357429718875503,0.40227576974564927,0.00870147255689424
1314,0.3895582329317269,0.41566265060240964,0.026104417670682722
1315,0.4103078982597055,0.3969210174029451,-0.013386880856760375
1316,0.4263721552878179,0.43172690763052207,0.005354752342704161
1317,0.4183400267737617,0.43775100401606426,0.019410977242302563
1318,0.40562248995983935,0.41967871485943775,0.014056224899598402
1319,0.41164658634538154,0.42704149933065594,0.0153949129852744
1320,0.40896921017402943,0.42302543507362783,0.014056224899598402
1321,0.41365461847389556,0.4149933065595716,0.0013386880856760541
1322,0.39759036144578314,0.40963855421686746,0.01204819277108432
1323,0.4002677376171352,0.4103078982597055,0.010040160642570295
1324,0.42904953145917,0.4323962516733601,0.00334672021419008
1325,0.4223560910307898,0.43172690763052207,0.009370816599732268
1326,0.4243641231593039,0.42904953145917,0.004685408299866134
1327,0.4190093708165997,0.4183400267737617,-0.0006693440428380271
1328,0.4002677376171352,0.42904953145917,0.02878179384203483
1329,0.40160642570281124,0.42570281124497994,0.024096385542168697
1330,0.4009370816599732,0.40227576974564927,0.0013386880856760541
1331,0.40896921017402943,0.4170013386880857,0.00803212851405627
1332,0.39759036144578314,0.41967871485943775,0.022088353413654616
1333,0.40227576974564927,0.4042838018741633,0.0020080321285140257
1334,0.38821954484605087,0.3908969210174029,0.0026773761713520527
1335,0.39022757697456495,0.41298527443105754,0.022757697456492587
1336,0.40963855421686746,0.39759036144578314,-0.01204819277108432
1337,0.38821954484605087,0.4009370816599732,0.012717536813922348
1338,0.392235609103079,0.4009370816599732,0.00870147255689424
1339,0.4223560910307898,0.42369477911646586,0.0013386880856760541
1340,0.4364123159303882,0.42771084337349397,-0.00870147255689424
1341,0.3888888888888889,0.4183400267737617,0.029451137884872802
1342,0.41231593038821956,0.4149933065595716,0.0026773761713520527
1343,0.41967871485943775,0.42904953145917,0.009370816599732268
1344,0.40829986613119146,0.41967871485943775,0.011378848728246294
1345,0.4190093708165997,0.4330655957161981,0.014056224899598402
1346,0.42704149933065594,0.44176706827309237,0.014725568942436429
1347,0.4143239625167336,0.4457831325301205,0.03145917001338688
1348,0.4002677376171352,0.4149933065595716,0.014725568942436429
1349,0.40963855421686746,0.4109772423025435,0.0013386880856760541
1350,0.39424364123159306,0.4143239625167336,0.020080321285140534
1351,0.40896921017402943,0.4069611780455154,-0.0020080321285140257
1352,0.4183400267737617,0.42771084337349397,0.009370816599732268
1353,0.39759036144578314,0.4103078982597055,0.012717536813922348
1354,0.4042838018741633,0.4143239625167336,0.010040160642570295
1355,0.39558232931726905,0.4042838018741633,0.00870147255689424
1356,0.40763052208835343,0.41164658634538154,0.004016064257028107
1357,0.39825970548862116,0.40763052208835343,0.009370816599732268
1358,0.4103078982597055,0.43172690763052207,0.02141900937081659
1359,0.40829986613119146,0.41231593038821956,0.004016064257028107
1360,0.4069611780455154,0.4350736278447122,0.028112449799196804
1361,0.4029451137884873,0.41231593038821956,0.009370816599732268
1362,0.4036144578313253,0.4109772423025435,0.007362784471218187
1363,0.39759036144578314,0.40763052208835343,0.010040160642570295
1364,0.4002677376171352,0.42971887550200805,0.029451137884872858
1365,0.38420348058902276,0.4069611780455154,0.022757697456492643
1366,0.38755020080321284,0.4103078982597055,0.022757697456492643
1367,0.4062918340026774,0.42771084337349397,0.02141900937081659
1368,0.41365461847389556,0.41967871485943775,0.006024096385542188
1369,0.41566265060240964,0.4049531459170013,-0.010709504685408322
1370,0.3989290495314592,0.3989290495314592,0.0
1371,0.39156626506024095,0.41298527443105754,0.02141900937081659
1372,0.4069611780455154,0.428380187416332,0.02141900937081659
1373,0.39825970548862116,0.4069611780455154,0.00870147255689424
1374,0.3969210174029451,0.3989290495314592,0.002008032128514081
1375,0.41164658634538154,0.42570281124497994,0.014056224899598402
1376,0.39558232931726905,0.4109772423025435,0.015394912985274456
1377,0.4109772423025435,0.4170013386880857,0.006024096385542188
1378,0.39825970548862116,0.4103078982597055,0.01204819277108432
1379,0.41633199464524767,0.42302543507362783,0.00669344042838016
1380,0.39156626506024095,0.4029451137884873,0.011378848728246349
1381,0.4042838018741633,0.41365461847389556,0.009370816599732268
1382,0.4029451137884873,0.40829986613119146,0.005354752342704161
1383,0.41298527443105754,0.41967871485943775,0.006693440428380215
1384,0.39825970548862116,0.4042838018741633,0.0060240963855421326
1385,0.40829986613119146,0.42904953145917,0.02074966532797856
1386,0.4069611780455154,0.4036144578313253,-0.00334672021419008
1387,0.4149933065595716,0.42570281124497994,0.010709504685408322
1388,0.3795180722891566,0.4042838018741633,0.02476572958500667
1389,0.4002677376171352,0.3989290495314592,-0.0013386880856759986
1390,0.392904953145917,0.3855421686746988,-0.007362784471218187
1391,0.4323962516733601,0.4397590361445783,0.007362784471218187
1392,0.392904953145917,0.4109772423025435,0.01807228915662651
1393,0.4203480589022758,0.4223560910307898,0.0020080321285140257
1394,0.39959839357429716,0.3989290495314592,-0.0006693440428379716
1395,0.39959839357429716,0.41231593038821956,0.012717536813922403
1396,0.39825970548862116,0.41633199464524767,0.01807228915662651
1397,0.39759036144578314,0.4049531459170013,0.007362784471218187
1398,0.38018741633199465,0.39558232931726905,0.0153949129852744
1399,0.40763052208835343,0.4109772423025435,0.00334672021419008
1400,0.4069611780455154,0.42570281124497994,0.018741633199464536
1401,0.42302543507362783,0.42369477911646586,0.0006693440428380271
1402,0.41767068273092367,0.43708165997322623,0.019410977242302563
1403,0.4049531459170013,0.4170013386880857,0.012048192771084376
1404,0.40160642570281124,0.39825970548862116,-0.00334672021419008
1405,0.38353413654618473,0.38018741633199465,-0.00334672021419008
1406,0.38420348058902276,0.39357429718875503,0.009370816599732268
1407,0.3868808567603748,0.38018741633199465,-0.00669344042838016
1408,0.392904953145917,0.3848728246318608,-0.008032128514056214
1409,0.39959839357429716,0.4069611780455154,0.007362784471218242
1410,0.41967871485943775,0.4143239625167336,-0.005354752342704161
1411,0.4149933065595716,0.41767068273092367,0.0026773761713520527
1412,0.3908969210174029,0.39759036144578314,0.006693440428380215
1413,0.4042838018741633,0.4170013386880857,0.012717536813922403
1414,0.39825970548862116,0.41633199464524767,0.01807228915662651
1415,0.392904953145917,0.40963855421686746,0.016733601070950455
1416,0.3908969210174029,0.40227576974564927,0.011378848728246349
1417,0.4190093708165997,0.44712182061579653,0.028112449799196804
1418,0.4042838018741633,0.41767068273092367,0.013386880856760375
1419,0.392904953145917,0.40963855421686746,0.016733601070950455
1420,0.392235609103079,0.4143239625167336,0.022088353413654616
1421,0.4170013386880857,0.4384203480589023,0.02141900937081659
1422,0.4009370816599732,0.4062918340026774,0.005354752342704161
1423,0.41298527443105754,0.42971887550200805,0.01673360107095051
1424,0.41767068273092367,0.428380187416332,0.010709504685408322
1425,0.40896921017402943,0.42168674698795183,0.012717536813922403
1426,0.43373493975903615,0.4364123159303882,0.0026773761713520527
1427,0.41231593038821956,0.4223560910307898,0.01004016064257024
1428,0.4109772423025435,0.41164658634538154,0.0006693440428380271
1429,0.4049531459170013,0.4029451137884873,-0.0020080321285140257
1430,0.39759036144578314,0.4029451137884873,0.005354752342704161
1431,0.41633199464524767,0.4243641231593039,0.008032128514056214
1432,0.40896921017402943,0.4183400267737617,0.009370816599732268
1433,0.3962516733601071,0.41633199464524767,0.02008032128514059
1434,0.39156626506024095,0.39959839357429716,0.008032128514056214
1435,0.3815261044176707,0.39825970548862116,0.016733601070950455
1436,0.4042838018741633,0.39825970548862116,-0.0060240963855421326
1437,0.40963855421686746,0.42771084337349397,0.01807228915662651
1438,0.4049531459170013,0.4062918340026774,0.0013386880856760541
1439,0.4143239625167336,0.42771084337349397,0.013386880856760375
1440,0.4170013386880857,0.41231593038821956,-0.004685408299866134
1441,0.428380187416332,0.4263721552878179,-0.002008032128514081
1442,0.40160642570281124,0.41633199464524767,0.014725568942436429
1443,0.40562248995983935,0.40160642570281124,-0.004016064257028107
1444,0.4143239625167336,0.4250334672021419,0.010709504685408322
1445,0.39759036144578314,0.4210174029451138,0.02342704149933067
1446,0.40963855421686746,0.40829986613119146,-0.0013386880856759986
1447,0.39424364123159306,0.41767068273092367,0.023427041499330614
1448,0.40227576974564927,0.40562248995983935,0.00334672021419008
1449,0.3969210174029451,0.40829986613119146,0.011378848728246349
1450,0.40963855421686746,0.4323962516733601,0.022757697456492643
1451,0.40227576974564927,0.42302543507362783,0.02074966532797856
1452,0.4143239625167336,0.42369477911646586,0.009370816599732268
1453,0.41566265060240964,0.42570281124497994,0.010040160642570295
1454,0.4109772423025435,0.4203480589022758,0.009370816599732268
1455,0.40562248995983935,0.4143239625167336,0.00870147255689424
1456,0.41164658634538154,0.4143239625167336,0.0026773761713520527
1457,0.41566265060240964,0.4203480589022758,0.004685408299866134
1458,0.41566265060240964,0.42570281124497994,0.010040160642570295
1459,0.40896921017402943,0.4190093708165997,0.010040160642570295
1460,0.4029451137884873,0.41767068273092367,0.014725568942436373
1461,0.3855421686746988,0.40227576974564927,0.016733601070950455
1462,0.41298527443105754,0.41231593038821956,-0.0006693440428379716
1463,0.4042838018741633,0.4062918340026774,0.002008032128514081
1464,0.40562248995983935,0.42168674698795183,0.016064257028112483
1465,0.40896921017402943,0.41967871485943775,0.010709504685408322
1466,0.41231593038821956,0.4069611780455154,-0.005354752342704161
1467,0.4303882195448461,0.4464524765729585,0.016064257028112428
1468,0.39022757697456495,0.3989290495314592,0.00870147255689424
1469,0.4103078982597055,0.41231593038821956,0.002008032128514081
1470,0.41633199464524767,0.43775100401606426,0.02141900937081659
1471,0.4049531459170013,0.41231593038821956,0.007362784471218242
1472,0.4170013386880857,0.40829986613119146,-0.00870147255689424
1473,0.4009370816599732,0.4103078982597055,0.009370816599732268
1474,0.4190093708165997,0.42971887550200805,0.010709504685408322
1475,0.3962516733601071,0.4190093708165997,0.022757697456492643
1476,0.39959839357429716,0.4002677376171352,0.0006693440428380271
1477,0.4036144578313253,0.4002677376171352,-0.0033467202141901353
1478,0.392235609103079,0.3962516733601071,0.004016064257028107
1479,0.3989290495314592,0.42369477911646586,0.02476572958500667
1480,0.4103078982597055,0.40227576974564927,-0.008032128514056214
1481,0.4143239625167336,0.42302543507362783,0.00870147255689424
1482,0.3908969210174029,0.39357429718875503,0.0026773761713521083
1483,0.40562248995983935,0.41566265060240964,0.010040160642570295
1484,0.40160642570281124,0.4223560910307898,0.02074966532797856
1485,0.42904953145917,0.4424364123159304,0.013386880856760375
1486,0.39759036144578314,0.41298527443105754,0.0153949129852744
1487,0.41164658634538154,0.4210174029451138,0.009370816599732268
1488,0.3828647925033467,0.3855421686746988,0.0026773761713521083
1489,0.37416331994645247,0.3808567603748327,0.006693440428380215
1490,0.41967871485943775,0.4330655957161981,0.013386880856760375
1491,0.41231593038821956,0.41767068273092367,0.0053547523427041055
1492,0.39156626506024095,0.39357429718875503,0.002008032128514081
1493,0.4143239625167336,0.4143239625167336,0.0
1494,0.40227576974564927,0.41967871485943775,0.01740294511378848
1495,0.4143239625167336,0.42771084337349397,0.013386880856760375
1496,0.3708165997322624,0.39022757697456495,0.019410977242302563
1497,0.40562248995983935,0.42168674698795183,0.016064257028112483
1498,0.37416331994645247,0.4029451137884873,0.02878179384203483
1499,0.3815261044176707,0.4002677376171352,0.01874163319946448
1500,0.4042838018741633,0.4103078982597055,0.006024096385542188
1501,0.4062918340026774,0.42168674698795183,0.015394912985274456
1502,0.4049531459170013,0.4183400267737617,0.013386880856760375
1503,0.39558232931726905,0.41633199464524767,0.020749665327978617
1504,0.4170013386880857,0.4190093708165997,0.0020080321285140257
1505,0.3949129852744311,0.40963855421686746,0.014725568942436373
1506,0.41365461847389556,0.4149933065595716,0.0013386880856760541
1507,0.4170013386880857,0.4149933065595716,-0.002008032128514081
1508,0.4002677376171352,0.4049531459170013,0.004685408299866134
1509,0.4036144578313253,0.40763052208835343,0.004016064257028107
1510,0.39959839357429716,0.4036144578313253,0.004016064257028162
1511,0.40160642570281124,0.4103078982597055,0.00870147255689424
1512,0.3808567603748327,0.3962516733601071,0.0153949129852744
1513,0.3848728246318608,0.4149933065595716,0.03012048192771083
1514,0.38353413654618473,0.39357429718875503,0.010040160642570295
1515,0.4042838018741633,0.41365461847389556,0.009370816599732268
1516,0.43105756358768405,0.4431057563587684,0.012048192771084376
1517,0.4183400267737617,0.43708165997322623,0.018741633199464536
1518,0.4183400267737617,0.4390896921017403,0.020749665327978617
1519,0.4143239625167336,0.42704149933065594,0.012717536813922348
1520,0.40227576974564927,0.4069611780455154,0.004685408299866134
1521,0.39759036144578314,0.40829986613119146,0.010709504685408322
1522,0.43172690763052207,0.42704149933065594,-0.004685408299866134
1523,0.4002677376171352,0.41967871485943775,0.019410977242302563
1524,0.41566265060240964,0.42971887550200805,0.014056224899598402
1525,0.40763052208835343,0.42771084337349397,0.020080321285140534
1526,0.40763052208835343,0.41365461847389556,0.0060240963855421326
1527,0.4036144578313253,0.4190093708165997,0.0153949129852744
1528,0.38755020080321284,0.40763052208835343,0.02008032128514059
1529,0.39357429718875503,0.39759036144578314,0.004016064257028107
1530,0.40763052208835343,0.4250334672021419,0.01740294511378848
1531,0.40160642570281124,0.4149933065595716,0.013386880856760375
1532,0.3868808567603748,0.3962516733601071,0.009370816599732268
1533,0.4170013386880857,0.428380187416332,0.011378848728246294
1534,0.41231593038821956,0.42302543507362783,0.010709504685408266
1535,0.40763052208835343,0.40763052208835343,0.0
1536,0.4149933065595716,0.4210174029451138,0.006024096385542188
1537,0.4210174029451138,0.4250334672021419,0.004016064257028107
1538,0.3815261044176707,0.392904953145917,0.011378848728246294
1539,0.4036144578313253,0.41164658634538154,0.008032128514056214
1540,0.39022757697456495,0.39357429718875503,0.00334672021419008
1541,0.4029451137884873,0.4183400267737617,0.0153949129852744
1542,0.4009370816599732,0.4002677376171352,-0.0006693440428380271
1543,0.40160642570281124,0.4344042838018742,0.03279785809906294
1544,0.39558232931726905,0.40963855421686746,0.014056224899598402
1545,0.41365461847389556,0.41231593038821956,-0.0013386880856759986
1546,0.40160642570281124,0.4330655957161981,0.03145917001338688
1547,0.39825970548862116,0.4109772423025435,0.012717536813922348
1548,0.4062918340026774,0.4183400267737617,0.01204819277108432
1549,0.41231593038821956,0.4190093708165997,0.00669344042838016
1550,0.42168674698795183,0.4424364123159304,0.02074966532797856
1551,0.38420348058902276,0.39156626506024095,0.007362784471218187
1552,0.4042838018741633,0.41767068273092367,0.013386880856760375
1553,0.3828647925033467,0.39156626506024095,0.00870147255689424
1554,0.4002677376171352,0.4109772423025435,0.010709504685408322
1555,0.3989290495314592,0.4143239625167336,0.0153949129852744
1556,0.3821954484605087,0.3888888888888889,0.006693440428380215
1557,0.41231593038821956,0.4103078982597055,-0.002008032128514081
1558,0.4143239625167336,0.4203480589022758,0.006024096385542188
1559,0.4210174029451138,0.42771084337349397,0.00669344042838016
1560,0.42570281124497994,0.4303882195448461,0.004685408299866134
1561,0.392235609103079,0.41365461847389556,0.02141900937081659
1562,0.41231593038821956,0.42971887550200805,0.01740294511378848
1563,0.4203480589022758,0.4357429718875502,0.0153949129852744
1564,0.4223560910307898,0.4390896921017403,0.01673360107095051
1565,0.41566265060240964,0.42704149933065594,0.011378848728246294
1566,0.4049531459170013,0.4143239625167336,0.009370816599732268
1567,0.4049531459170013,0.41164658634538154,0.006693440428380215
1568,0.3962516733601071,0.4109772423025435,0.014725568942436429
1569,0.4069611780455154,0.4203480589022758,0.013386880856760375
1570,0.42302543507362783,0.42704149933065594,0.004016064257028107
1571,0.4250334672021419,0.43373493975903615,0.00870147255689424
1572,0.4170013386880857,0.42302543507362783,0.0060240963855421326
1573,0.41231593038821956,0.4149933065595716,0.0026773761713520527
1574,0.40763052208835343,0.41967871485943775,0.01204819277108432
1575,0.40963855421686746,0.42302543507362783,0.013386880856760375
1576,0.3768406961178046,0.38755020080321284,0.010709504685408266
1577,0.39357429718875503,0.4143239625167336,0.02074966532797856
1578,0.42302543507362783,0.42971887550200805,0.006693440428380215
1579,0.4390896921017403,0.44109772423025434,0.0020080321285140257
1580,0.40829986613119146,0.4103078982597055,0.0020080321285140257
1581,0.392904953145917,0.4203480589022758,0.027443105756358777
1582,0.4183400267737617,0.4350736278447122,0.01673360107095051
1583,0.4223560910307898,0.42369477911646586,0.0013386880856760541
1584,0.4170013386880857,0.42302543507362783,0.0060240963855421326
1585,0.40896921017402943,0.4263721552878179,0.01740294511378848
1586,0.39959839357429716,0.4143239625167336,0.014725568942436429
1587,0.40763052208835343,0.4263721552878179,0.01874163319946448
1588,0.39357429718875503,0.4009370816599732,0.007362784471218187
1589,0.4183400267737617,0.41231593038821956,-0.0060240963855421326
1590,0.40763052208835343,0.4210174029451138,0.013386880856760375
1591,0.4009370816599732,0.42369477911646586,0.022757697456492643
1592,0.40963855421686746,0.41365461847389556,0.004016064257028107
1593,0.3908969210174029,0.4062918340026774,0.015394912985274456
1594,0.40763052208835343,0.4190093708165997,0.011378848728246294
1595,0.4049531459170013,0.4183400267737617,0.013386880856760375
1596,0.42904953145917,0.4203480589022758,-0.00870147255689424
1597,0.41767068273092367,0.43708165997322623,0.019410977242302563
1598,0.392904953145917,0.4009370816599732,0.008032128514056214
1599,0.41767068273092367,0.42904953145917,0.011378848728246349
1600,0.4029451137884873,0.4170013386880857,0.014056224899598402
1601,0.40896921017402943,0.41967871485943775,0.010709504685408322
1602,0.4190093708165997,0.43172690763052207,0.012717536813922348
1603,0.41298527443105754,0.40829986613119146,-0.004685408299866078
1604,0.3969210174029451,0.4223560910307898,0.025435073627844695
1605,0.40763052208835343,0.41231593038821956,0.004685408299866134
1606,0.41566265060240964,0.41164658634538154,-0.004016064257028107
1607,0.3989290495314592,0.41767068273092367,0.01874163319946448
1608,0.40829986613119146,0.41767068273092367,0.009370816599732212
1609,0.41298527443105754,0.4190093708165997,0.006024096385542188
1610,0.3868808567603748,0.4009370816599732,0.014056224899598402
1611,0.4009370816599732,0.41365461847389556,0.012717536813922348
1612,0.41566265060240964,0.41231593038821956,-0.00334672021419008
1613,0.4002677376171352,0.4149933065595716,0.014725568942436429
1614,0.4009370816599732,0.4149933065595716,0.014056224899598402
1615,0.39959839357429716,0.3962516733601071,-0.00334672021419008
1616,0.4149933065595716,0.428380187416332,0.013386880856760375
1617,0.41164658634538154,0.4190093708165997,0.007362784471218187
1618,0.41767068273092367,0.42771084337349397,0.010040160642570295
1619,0.40160642570281124,0.41365461847389556,0.01204819277108432
1620,0.4062918340026774,0.41298527443105754,0.00669344042838016
1621,0.40829986613119146,0.4250334672021419,0.016733601070950455
1622,0.4036144578313253,0.40763052208835343,0.004016064257028107
1623,0.4190093708165997,0.41633199464524767,-0.0026773761713520527
1624,0.3989290495314592,0.4109772423025435,0.01204819277108432
1625,0.3949129852744311,0.40963855421686746,0.014725568942436373
1626,0.4149933065595716,0.41767068273092367,0.0026773761713520527
1627,0.4042838018741633,0.4183400267737617,0.014056224899598402
1628,0.4183400267737617,0.4263721552878179,0.008032128514056214
1629,0.392235609103079,0.41566265060240964,0.02342704149933067
1630,0.4303882195448461,0.4243641231593039,-0.006024096385542188
1631,0.3821954484605087,0.39558232931726905,0.013386880856760375
1632,0.40963855421686746,0.4170013386880857,0.007362784471218242
1633,0.4109772423025435,0.43373493975903615,0.022757697456492643
1634,0.3989290495314592,0.4042838018741633,0.0053547523427041055
1635,0.40763052208835343,0.4203480589022758,0.012717536813922348
1636,0.4109772423025435,0.43105756358768405,0.020080321285140534
1637,0.39156626506024095,0.40562248995983935,0.014056224899598402
1638,0.39759036144578314,0.40963855421686746,0.01204819277108432
1639,0.3808567603748327,0.3962516733601071,0.0153949129852744
1640,0.41633199464524767,0.4243641231593039,0.008032128514056214
1641,0.392235609103079,0.41365461847389556,0.02141900937081659
1642,0.39825970548862116,0.41566265060240964,0.01740294511378848
1643,0.4036144578313253,0.4190093708165997,0.0153949129852744
1644,0.39959839357429716,0.4062918340026774,0.006693440428380215
1645,0.37617135207496655,0.40160642570281124,0.025435073627844695
1646,0.41164658634538154,0.4009370816599732,-0.010709504685408322
1647,0.37617135207496655,0.3908969210174029,0.014725568942436373
1648,0.40763052208835343,0.4263721552878179,0.01874163319946448
1649,0.41365461847389556,0.4250334672021419,0.011378848728246349
1650,0.41566265060240964,0.4103078982597055,-0.005354752342704161
1651,0.4069611780455154,0.41231593038821956,0.005354752342704161
1652,0.39759036144578314,0.4109772423025435,0.013386880856760375
1653,0.41298527443105754,0.41633199464524767,0.0033467202141901353
1654,0.40227576974564927,0.4143239625167336,0.01204819277108432
1655,0.41767068273092367,0.42771084337349397,0.010040160642570295
1656,0.39959839357429716,0.40896921017402943,0.009370816599732268
1657,0.4203480589022758,0.43708165997322623,0.016733601070950455
1658,0.40963855421686746,0.41767068273092367,0.008032128514056214
1659,0.3949129852744311,0.40896921017402943,0.014056224899598346
1660,0.40763052208835343,0.41633199464524767,0.00870147255689424
1661,0.39424364123159306,0.4109772423025435,0.016733601070950455
1662,0.39759036144578314,0.40227576974564927,0.004685408299866134
